Timestamp	datatype	data
721745262	orientation	2.9731574, -0.48434168, -1.3068852
721745295	accel	13.329219, 5.2345986, 1.8924236
721745315	accel	13.329219, 5.2345986, 1.8924236
721745303	orientation	2.9745564, -0.5025474, -1.298318
721745335	accel	13.329219, 5.2345986, 1.8924236
721745323	orientation	2.9777212, -0.51793087, -1.3004531
721745356	accel	13.329219, 5.2345986, 1.8924236
721745343	orientation	2.9834726, -0.5367411, -1.3057703
721745283	orientation	2.9728808, -0.4908806, -1.3006028
721745363	orientation	2.991659, -0.55876356, -1.31231
721745376	accel	12.591631, 5.2238307, 1.6902301
721745396	accel	12.150155, 5.2549376, 1.9498514
721745383	orientation	3.0012136, -0.5831589, -1.3193896
721745416	accel	11.891431, 5.246563, 2.457429
721745403	orientation	3.012191, -0.6091806, -1.3280876
721745424	orientation	3.0244634, -0.6374338, -1.3392857
721745436	accel	11.539686, 5.15085, 2.716153
721745456	accel	11.118251, 4.9917274, 2.606083
721745444	orientation	3.0375795, -0.6681353, -1.3524268
721745476	accel	10.592727, 4.894818, 2.699403
721745464	orientation	3.0514863, -0.70132166, -1.3664343
721745484	orientation	3.0663671, -0.7371574, -1.3802085
721745497	accel	9.904491, 4.7018967, 2.4023938
721745504	orientation	3.081367, -0.7751356, -1.3944963
721745517	accel	9.492626, 4.633701, 2.0949163
721745537	accel	9.186047, 4.634897, 2.1834507
721745524	orientation	3.0962536, -0.8150932, -1.4092957
721745557	accel	8.957532, 4.6504507, 2.036292
721745544	orientation	3.112809, -0.8572594, -1.4246346
721745577	accel	8.617452, 4.5655055, 2.4251258
721745565	orientation	3.1323586, -0.90166533, -1.4384072
721745597	accel	7.9854474, 4.5188456, 2.8322048
721745585	orientation	-3.1258304, -0.94936913, -1.4466903
721745618	accel	6.9798636, 4.392026, 2.8633113
721745605	orientation	-3.096897, -1.0008904, -1.4500885
721745625	orientation	-3.0661128, -1.0552475, -1.45011
721745638	accel	6.3179493, 4.189533, 2.5582266
721745658	accel	5.535197, 4.1524444, 2.8501508
721745645	orientation	-3.0340805, -1.1108215, -1.4481837
721745678	accel	4.8696933, 4.141677, 2.8633113
721745665	orientation	-2.9990797, -1.1667984, -1.4450207
721745686	orientation	-2.9576368, -1.2238344, -1.4376466
721745698	accel	4.139284, 4.159623, 2.6443682
721745718	accel	3.2679975, 4.208676, 1.9582262
721745706	orientation	-2.90299, -1.282359, -1.4173208
721745738	accel	2.1248264, 4.1548376, 2.1774685
721745726	orientation	-2.8303168, -1.3408206, -1.3768601
721745759	accel	1.8852451, 4.3322053, 2.3425734
721745746	orientation	-2.7241557, -1.3967363, -1.3028291
721745779	accel	1.3405789, 4.274778, 2.4825535
721745766	orientation	-2.535345, -1.4485708, -1.149695
721745799	accel	0.4034897, 4.135695, 2.2468605
721745786	orientation	-2.105838, -1.4918674, -0.7562533
721745819	accel	-0.4645067, 4.111767, 2.213361
721745806	orientation	-1.2702361, -1.5036863, 0.046693068
721745839	accel	-0.97806627, 4.112963, 2.461018
721745827	orientation	-0.64717585, -1.4732009, 0.63699996
721745859	accel	-1.6842481, 4.043571, 2.7855446
721745847	orientation	-0.37464598, -1.4260951, 0.8704765
721745879	accel	-2.498107, 4.0268216, 3.0391839
721745867	orientation	-0.23816876, -1.3733364, 0.9647689
721745887	orientation	-0.15725608, -1.3187449, 1.005437
721745900	accel	-2.9422746, 4.169194, 2.9279177
721745920	accel	-3.1459637, 4.1907296, 2.9279177
721745907	orientation	-0.107167765, -1.2644055, 1.019639
721745940	accel	-4.030411, 4.240082, 3.917948
721745927	orientation	-0.075364016, -1.2116399, 1.0165795
721745947	orientation	-0.043918744, -1.1599215, 1.0079564
721745960	accel	-5.0084767, 4.185944, 3.559922
721745968	orientation	-0.0105013205, -1.1079859, 0.99983746
721745980	accel	-5.7720866, 4.194319, 3.4737802
721746000	accel	-6.8458657, 4.29392, 4.4231324
721745988	orientation	0.014804021, -1.054871, 0.9893789
721746020	accel	-7.2732835, 4.442275, 5.152046
721746008	orientation	0.027271284, -1.0036772, 0.9727833
721746041	accel	-6.9738817, 4.5595236, 5.453841
721746028	orientation	0.032283116, -0.95763767, 0.949177
721746048	orientation	0.040705018, -0.9141853, 0.9247003
721746061	accel	-7.089036, 4.261617, 5.276473
721746068	orientation	0.053344544, -0.8698568, 0.90511376
721746081	accel	-7.670791, 3.8150566, 5.191528
721746101	accel	-8.76491, 3.7193437, 6.259325
721746089	orientation	0.061351225, -0.8224881, 0.88693166
721746121	accel	-9.497412, 3.9526439, 8.670094
721746109	orientation	0.060404606, -0.7751096, 0.86564195
721746141	accel	-10.049257, 4.194319, 9.532108
721746129	orientation	0.058209, -0.7312205, 0.84509647
721746162	accel	-11.047662, 4.5894337, 9.093923
721746149	orientation	0.060795806, -0.69268984, 0.83054835
721746182	accel	-11.944074, 4.9522457, 8.412866
721746169	orientation	0.06665796, -0.66046077, 0.82014114
721746202	accel	-11.467603, 5.435895, 7.7461653
721746189	orientation	0.07161617, -0.6363466, 0.8084755
721746222	accel	-10.56162, 6.0248284, 7.8753777
721746209	orientation	0.07450751, -0.61902034, 0.7942082
721746242	accel	-9.885348, 6.4148583, 7.902895
721746230	orientation	0.07640329, -0.60543364, 0.78157884
721746250	orientation	0.07702204, -0.5941247, 0.7720339
721746262	accel	-9.595518, 6.7633133, 8.060822
721746282	accel	-9.217153, 6.9056864, 8.014161
721746270	orientation	0.0770836, -0.5858411, 0.7643654
721746303	accel	-9.55125, 6.832705, 7.9818583
721746290	orientation	0.078632295, -0.5799058, 0.758978
721746323	accel	-9.87458, 6.63769, 7.50778
721746310	orientation	0.08230039, -0.5761892, 0.75674987
721746343	accel	-9.923634, 6.5108705, 7.4802628
721746330	orientation	0.085865825, -0.57550657, 0.755193
721746350	orientation	0.08818564, -0.57801837, 0.7527402
721746363	accel	-9.563215, 6.4737816, 7.6133633
721746383	accel	-9.590733, 6.428019, 7.8634133
721746371	orientation	0.09030759, -0.58276474, 0.7515869
721746403	accel	-9.873384, 6.3191457, 7.7880397
721746391	orientation	0.09300393, -0.5891698, 0.75421005
721746423	accel	-10.316056, 5.9901323, 8.100303
721746411	orientation	0.09567219, -0.59766936, 0.76010287
721746444	accel	-10.629815, 5.7266226, 8.213064
721746431	orientation	0.09612868, -0.6098821, 0.7658521
721746464	accel	-10.445568, 5.7397833, 7.850253
721746451	orientation	0.09569419, -0.62701494, 0.77090085
721746484	accel	-10.469497, 5.8450675, 8.030911
721746471	orientation	0.095430106, -0.6475503, 0.7767111
721746504	accel	-11.132607, 5.63091, 8.207083
721746492	orientation	0.09518682, -0.6703764, 0.7854554
721746524	accel	-12.523436, 5.0288157, 8.035697
721746512	orientation	0.09524845, -0.6960801, 0.7983231
721746544	accel	-12.763017, 4.9007998, 7.0746794
721746532	orientation	0.09490302, -0.7271599, 0.81317157
721746565	accel	-11.259427, 4.918746, 7.048358
721746552	orientation	0.08936553, -0.7663672, 0.8242792
721746585	accel	-9.7654085, 4.7341995, 7.32114
721746572	orientation	0.0749284, -0.81281215, 0.82875425
721746605	accel	-9.014959, 4.421936, 6.863812
721746592	orientation	0.057906013, -0.8635958, 0.83285546
721746625	accel	-9.066405, 4.2364926, 6.387341
721746612	orientation	0.041747727, -0.9159172, 0.8410947
721746645	accel	-7.8873415, 4.1141596, 5.8968124
721746633	orientation	0.02011525, -0.97146046, 0.8484286
721746653	orientation	-0.015364217, -1.0336052, 0.8452907
721746665	accel	-5.4753766, 4.0328035, 5.4370914
721746685	accel	-4.1093736, 3.8796628, 5.750551
721746673	orientation	-0.065530926, -1.0998615, 0.8285663
721746706	accel	-3.8808591, 3.7133617, 5.712266
721746693	orientation	-0.12207601, -1.16522, 0.8046547
721746713	orientation	-0.18503328, -1.2288516, 0.77552205
721746726	accel	-3.828217, 3.2787652, 5.0180483
721746746	accel	-2.9673991, 2.9949167, 5.1352963
721746733	orientation	-0.28169045, -1.2930522, 0.71810466
721746766	accel	-0.9601201, 2.6814568, 4.6061835
721746753	orientation	-0.45200732, -1.3589977, 0.5904422
721746786	accel	-0.015553347, 2.6946175, 4.7282176
721746774	orientation	-0.7530074, -1.4199175, 0.32841063
721746794	orientation	-1.2743217, -1.4579096, -0.15837076
721746806	accel	0.06580263, 2.2061825, 3.8174493
721746826	accel	0.69182485, 1.6351951, 2.9159534
721746814	orientation	-1.9417447, -1.4527287, -0.787349
721746834	orientation	-2.396332, -1.4064829, -1.195499
721746847	accel	1.5993029, 1.3908281, 3.0810583
721746854	orientation	-2.6345353, -1.3415816, -1.3866173
721746867	accel	2.9542387, 1.3405789, 3.39721
721746887	accel	5.1197433, 1.5323038, 3.0475588
721746874	orientation	-2.7741113, -1.2688576, -1.4812204
721746907	accel	5.8247285, 1.4772689, 3.5156546
721746894	orientation	-2.8691561, -1.1946976, -1.5323457
721746927	accel	5.4981084, 1.2855439, 3.9610188
721746915	orientation	-2.9342568, -1.1251634, -1.5540011
721746947	accel	4.685147, 0.68345, 4.208975
721746935	orientation	-2.9819846, -1.0605769, -1.5540806
721746955	orientation	-3.0263667, -0.9984446, -1.5440198
721746968	accel	3.964608, -0.1160519, 4.725825
721746988	accel	4.0244284, -1.0115658, 4.6636114
721746975	orientation	-3.0698185, -0.9342263, -1.5318186
721747008	accel	3.7719858, -1.9980069, 5.360521
721746995	orientation	-3.1128714, -0.8675006, -1.5197469
721747028	accel	4.121338, -2.8405795, 5.833103
721747015	orientation	3.1302876, -0.7983476, -1.5053706
721747048	accel	6.95115, -2.9745777, 4.699504
721747036	orientation	3.0914223, -0.72431207, -1.487746
721747056	orientation	3.0491834, -0.64509135, -1.4702408
721747068	accel	9.917651, -2.740081, 4.523631
721747088	accel	12.119048, -2.597708, 5.748158
721747076	orientation	3.0086734, -0.5661215, -1.4488715
721747096	orientation	2.9724402, -0.4912523, -1.4205316
721747109	accel	16.406687, -2.1858435, 4.961817
721747129	accel	20.063818, -1.6100706, 3.2045877
721747116	orientation	2.933516, -0.4222208, -1.3936548
721747149	accel	22.022043, -0.85483587, 2.876472
721747136	orientation	2.8898275, -0.36407045, -1.3731234
721747156	orientation	2.850526, -0.3194955, -1.3532135
721747169	accel	23.912374, -0.34366915, 0.9732806
721747189	accel	26.122147, 0.05383851, -1.7632111
721747177	orientation	2.8155482, -0.28786275, -1.3322787
721747209	accel	28.558039, 0.66071814, -3.4283166
721747197	orientation	2.7836385, -0.26711756, -1.3175315
721747217	orientation	2.7582917, -0.2585326, -1.312637
721747229	accel	29.726336, 1.2472588, -3.53719
721747250	accel	28.171299, 1.21017, -3.1890345
721747237	orientation	2.7447827, -0.26616633, -1.3123672
721747270	accel	24.747768, 0.7683952, -0.70378894
721747257	orientation	2.7446702, -0.29174832, -1.3101971
721747290	accel	22.504498, 0.7683952, -0.70378894
721747277	orientation	2.7594361, -0.3289677, -1.3045508
721747310	accel	21.252453, 1.1886346, 0.61046886
721747297	orientation	2.7823641, -0.37163076, -1.3052775
721747330	accel	20.541485, 1.5239289, 2.288735
721747318	orientation	2.807742, -0.41737747, -1.3197242
721747338	orientation	2.8366401, -0.46847966, -1.3430951
721747350	accel	19.744078, 1.4042878, 3.2991042
721747371	accel	17.4362, 0.7851449, 4.794319
721747358	orientation	2.8707614, -0.5290016, -1.3648032
721747391	accel	13.968401, 0.14237295, 5.775676
721747378	orientation	2.9142768, -0.6009846, -1.374199
721747411	accel	10.465907, -0.40468612, 6.0714884
721747398	orientation	2.9649887, -0.6806137, -1.3731241
721747418	orientation	3.012601, -0.76115155, -1.3753107
721747431	accel	7.963912, -0.43938205, 6.471389
721747451	accel	7.559226, -0.101694964, 6.515656
721747439	orientation	3.055206, -0.83674896, -1.388988
721747471	accel	8.678469, 0.1794617, 5.986543
721747459	orientation	3.0961127, -0.90665, -1.4104456
721747491	accel	7.858628, -0.05623133, 6.2880387
721747479	orientation	3.1399615, -0.97658986, -1.431235
721747499	orientation	-3.090046, -1.0511352, -1.4417591
721747512	accel	5.8932233, -0.36759737, 6.218647
721747532	accel	4.7919264, -0.37357944, 5.2920265
721747519	orientation	-3.0290635, -1.1279919, -1.4400454
721747552	accel	3.909573, -0.011964113, 5.602196
721747539	orientation	-2.9685347, -1.2032897, -1.4330994
721747572	accel	3.527619, 0.2321038, 5.3700924
721747559	orientation	-2.8966546, -1.2758727, -1.4166368
721747592	accel	3.1244283, 0.392722, 5.326722
721747580	orientation	-2.7918801, -1.3462846, -1.3712502
721747612	accel	2.132005, 0.50039905, 5.7003016
721747600	orientation	-2.6038382, -1.4144623, -1.2427231
721747620	orientation	-2.1830902, -1.4735974, -0.8801743
721747632	accel	0.6332007, 0.42741793, 5.764908
721747653	accel	-0.44177487, 0.39032918, 5.3593245
721747640	orientation	-1.286816, -1.4937943, -0.039447818
721747673	accel	-0.19980069, 0.5733801, 5.055137
721747660	orientation	-0.59841985, -1.455718, 0.5929794
721747693	accel	0.20219351, 0.6643074, 5.1125646
721747680	orientation	-0.31548083, -1.3963189, 0.8177704
721747713	accel	-0.6619146, 0.3293122, 5.5663037
721747700	orientation	-0.16919257, -1.3293759, 0.90552974
721747733	accel	-3.281158, -0.18185452, 6.6424756
721747721	orientation	-0.07112671, -1.2561643, 0.94653744
721747753	accel	-6.6281185, -0.23569304, 6.7501526
721747741	orientation	0.0037792746, -1.1794242, 0.96632564
721747773	accel	-8.343473, 0.32093734, 6.751349
721747761	orientation	0.06177753, -1.1047904, 0.9706065
721747794	accel	-9.19801, 1.1826526, 7.768897
721747781	orientation	0.10031493, -1.0362153, 0.95734745
721747814	accel	-10.395319, 1.7787645, 7.9112697
721747801	orientation	0.13071325, -0.9735626, 0.93725944
721747834	accel	-10.760224, 2.6838498, 7.624131
721747821	orientation	0.15421952, -0.9179319, 0.9126966
721747854	accel	-11.607882, 3.801896, 7.967501
721747842	orientation	0.17144746, -0.86947, 0.8815944
721747874	accel	-13.30888, 4.7162533, 8.613862
721747862	orientation	0.18826629, -0.8261474, 0.84862745
721747894	accel	-13.760225, 5.469394, 9.445967
721747882	orientation	0.20259754, -0.7890818, 0.8160875
721747915	accel	-13.243077, 5.8151574, 10.388141
721747902	orientation	0.21274069, -0.75936186, 0.78491116
721747935	accel	-14.434104, 6.491728, 11.347961
721747922	orientation	0.22162306, -0.7324636, 0.7603658
721747955	accel	-15.230017, 7.0902324, 11.123036
721747942	orientation	0.23080719, -0.70954114, 0.7452453
721747975	accel	-14.810974, 7.667202, 11.537293
721747962	orientation	0.2363622, -0.69496584, 0.73299366
721747995	accel	-13.669, 7.9998045, 11.096715
721747983	orientation	0.23929198, -0.6892119, 0.7228905
721748015	accel	-12.820445, 7.8981094, 10.165309
721748003	orientation	0.24119426, -0.69088376, 0.7181775
721748035	accel	-12.421741, 7.7904325, 9.251849
721748023	orientation	0.24215233, -0.69797087, 0.7181422
721748056	accel	-11.950055, 7.637292, 8.73141
721748043	orientation	0.24363509, -0.70881075, 0.72159815
721748063	orientation	0.24658014, -0.7221129, 0.73041445
721748076	accel	-11.936894, 7.3378897, 9.006584
721748096	accel	-11.885449, 6.6855464, 8.691629
721748083	orientation	0.24791889, -0.7385142, 0.74395573
721748116	accel	-11.148161, 6.122934, 8.138887
721748103	orientation	0.24552193, -0.7604913, 0.7588441
721748136	accel	-10.73151, 6.0080786, 8.42124
721748124	orientation	0.23842964, -0.7872697, 0.77111083
721748156	accel	-10.940883, 5.8354964, 8.601898
721748144	orientation	0.23205097, -0.816575, 0.78560334
721748176	accel	-9.674481, 5.352146, 7.8753777
721748164	orientation	0.2242903, -0.8508319, 0.8029269
721748197	accel	-7.3666034, 4.979763, 7.428817
721748184	orientation	0.20807976, -0.89325505, 0.81573623
721748217	accel	-6.316753, 4.5798626, 6.884151
721748204	orientation	0.18924583, -0.94061303, 0.82619405
721748237	accel	-7.6480594, 3.9813578, 6.795616
721748224	orientation	0.17651926, -0.98713684, 0.8433845
721748257	accel	-8.333902, 3.409174, 5.4729834
721748245	orientation	0.16856663, -1.0336629, 0.8684026
721748277	accel	-5.6464634, 3.3206396, 4.1404805
721748265	orientation	0.14905219, -1.0878792, 0.8863164
721748297	accel	-2.1415763, 3.626921, 4.145266
721748285	orientation	0.10993143, -1.1501464, 0.8846069
721748305	orientation	0.061187606, -1.2109147, 0.87146604
721748318	accel	-1.387239, 3.6149569, 4.985745
721748338	accel	-4.2281175, 3.0296125, 5.2046885
721748325	orientation	0.015084571, -1.2639314, 0.8643569
721748358	accel	-3.5503507, 2.4442682, 2.7999015
721748345	orientation	-0.04003416, -1.3170768, 0.8541405
721748378	accel	-0.078963146, 2.6694927, 2.652743
721748365	orientation	-0.1549225, -1.3797623, 0.7861988
721748398	accel	1.0797613, 2.7903304, 3.8904305
721748386	orientation	-0.39121914, -1.4401858, 0.59040684
721748418	accel	-1.5490535, 2.0985055, 3.993322
721748406	orientation	-0.8194462, -1.482332, 0.19871885
721748438	accel	-1.6615162, 1.2532408, 2.1092732
721748426	orientation	-1.5293059, -1.4940218, -0.466754
721748459	accel	1.0654043, 1.218545, 2.300699
721748446	orientation	-2.1964817, -1.4589995, -1.0793781
721748479	accel	3.5635111, 1.611267, 4.1775694
721748466	orientation	-2.5051897, -1.3925049, -1.3382796
721748499	accel	4.0567317, 1.6866409, 5.098208
721748486	orientation	-2.6377702, -1.3205183, -1.4310077
721748519	accel	4.086642, 1.2029916, 4.0184464
721748506	orientation	-2.7124515, -1.2517235, -1.4631804
721748539	accel	5.093422, 0.8389834, 3.3780673
721748527	orientation	-2.777231, -1.1825237, -1.4758826
721748559	accel	5.9027944, 0.64277196, 3.946662
721748547	orientation	-2.8321302, -1.1111914, -1.4755379
721748579	accel	5.7146587, 0.39032918, 5.0276194
721748567	orientation	-2.8719318, -1.0411385, -1.4603648
721748600	accel	7.5990067, 0.16510476, 4.526024
721748587	orientation	-2.9050522, -0.9703736, -1.4373673
721748620	accel	9.495019, 0.22612174, 5.238188
721748607	orientation	-2.9430842, -0.8961117, -1.4174488
721748640	accel	11.091929, 0.15672988, 5.1759744
721748627	orientation	-2.9799438, -0.8221055, -1.3990079
721748660	accel	12.420544, 0.19262223, 5.006084
721748647	orientation	-3.014729, -0.75053495, -1.3801886
721748668	orientation	-3.0501065, -0.6818937, -1.3610212
721748680	accel	14.621941, 0.4441677, 4.4255257
721748700	accel	18.387945, 1.462912, 3.1507492
721748688	orientation	-3.085442, -0.6151734, -1.3437586
721748721	accel	19.6029, 2.455036, 4.1021953
721748708	orientation	-3.121225, -0.55610925, -1.3286753
721748728	orientation	3.133737, -0.51275605, -1.3075455
721748741	accel	17.78585, 2.530709, 4.0220356
721748761	accel	16.864016, 2.5378876, 2.1870399
721748748	orientation	3.1105905, -0.4821276, -1.2814937
721748781	accel	17.851654, 3.1172497, 1.8014964
721748768	orientation	3.0845063, -0.45513004, -1.2631909
721748801	accel	19.452152, 3.7540395, 1.4581263
721748789	orientation	3.0587957, -0.43041214, -1.2560242
721748821	accel	19.77997, 4.0471606, 1.1922239
721748809	orientation	3.037071, -0.4125323, -1.2540246
721748841	accel	19.323837, 3.999304, 0.23449662
721748829	orientation	3.021125, -0.40461418, -1.2512432
721748862	accel	18.716957, 3.897609, -0.051445685
721748849	orientation	3.010348, -0.40473557, -1.247957
721748882	accel	18.246769, 4.013661, 0.39391842
721748869	orientation	3.0036085, -0.41061574, -1.2486298
721748902	accel	17.554644, 3.976572, 0.7325028
721748889	orientation	3.002433, -0.42203906, -1.2534305
721748922	accel	16.611572, 3.9538403, 1.3393825
721748909	orientation	3.0066733, -0.43948933, -1.2594185
721748942	accel	15.732809, 3.8712878, 1.9680966
721748930	orientation	3.0168495, -0.46301863, -1.2646004
721748962	accel	14.587245, 3.6906297, 2.542673
721748950	orientation	3.0321684, -0.4922075, -1.2694637
721748982	accel	13.623536, 3.6173496, 2.7053852
721748970	orientation	3.0503623, -0.526513, -1.276811
721749003	accel	13.145868, 3.5240295, 2.8202405
721748990	orientation	3.0702572, -0.5641275, -1.2871786
721749023	accel	13.154243, 3.441477, 3.1974092
721749010	orientation	3.0920908, -0.604438, -1.2988135
721749043	accel	13.086048, 3.24048, 3.5838501
721749030	orientation	3.1176474, -0.6484037, -1.309267
721749050	orientation	-3.136512, -0.6977053, -1.3179196
721749063	accel	12.549757, 2.8704898, 3.6448672
721749083	accel	11.717952, 2.4418755, 3.7935212
721749071	orientation	-3.1033115, -0.75263834, -1.3227837
721749103	accel	10.339985, 2.03031, 4.1404805
721749091	orientation	-3.0647805, -0.8131608, -1.321731
721749124	accel	9.005388, 1.8373886, 4.2759743
721749111	orientation	-3.0215726, -0.8777444, -1.3167009
721749144	accel	8.23819, 1.8900307, 4.469793
721749131	orientation	-2.975646, -0.9437588, -1.3109162
721749164	accel	7.624131, 2.0757737, 4.979763
721749151	orientation	-2.9241018, -1.0104234, -1.3020489
721749171	orientation	-2.8613398, -1.0790036, -1.2842474
721749184	accel	6.335895, 1.9247267, 4.686343
721749204	accel	4.694718, 1.8637097, 4.6959143
721749192	orientation	-2.7850955, -1.1488479, -1.2525547
721749224	accel	3.5766716, 2.1188445, 4.896014
721749212	orientation	-2.6938722, -1.2169683, -1.2050592
721749244	accel	2.972185, 2.4119651, 5.229813
721749232	orientation	-2.577409, -1.2810799, -1.1346898
721749252	orientation	-2.411464, -1.3402491, -1.0176784
721749265	accel	2.6240292, 2.5462625, 4.8900323
721749285	accel	2.097309, 2.455036, 4.3872404
721749272	orientation	-2.1616004, -1.3922309, -0.81563497
721749305	accel	1.2257234, 2.4095724, 4.351348
721749292	orientation	-1.7749134, -1.4295373, -0.4748326
721749325	accel	0.25603202, 2.3186452, 3.97059
721749312	orientation	-1.250331, -1.4386388, 9.618735E-4
721749345	accel	-0.669093, 2.2265215, 4.2221355
721749333	orientation	-0.78449136, -1.4148372, 0.41570133
721749365	accel	-0.3819543, 2.143969, 4.287938
721749353	orientation	-0.48770162, -1.3704814, 0.65956056
721749373	orientation	-0.30395812, -1.3151615, 0.78936493
721749385	accel	-1.0223335, 1.9378872, 5.5722857
721749393	orientation	-0.17597644, -1.2515837, 0.865374
721749406	accel	-3.226123, 1.6531414, 6.2461643
721749426	accel	-5.5280185, 1.3992031, 6.2665033
721749413	orientation	-0.07971536, -1.1863177, 0.9127241
721749446	accel	-8.205886, 1.7297117, 6.3275204
721749433	orientation	-0.0036290756, -1.1226315, 0.93742955
721749466	accel	-9.272487, 2.379662, 6.0451674
721749453	orientation	0.058470555, -1.0631882, 0.9444881
721749486	accel	-9.875777, 2.9853454, 6.103791
721749474	orientation	0.10737524, -1.00901, 0.940168
721749506	accel	-10.456336, 3.5970106, 6.5539412
721749494	orientation	0.14364815, -0.958711, 0.9274009
721749526	accel	-10.631012, 3.9251266, 7.410871
721749514	orientation	0.17087412, -0.91295445, 0.90903914
721749534	orientation	0.1976199, -0.8683561, 0.89293504
721749547	accel	-12.05534, 4.0351963, 8.773284
721749567	accel	-14.581263, 4.389633, 9.0233345
721749554	orientation	0.22558166, -0.82369643, 0.88573295
721749587	accel	-16.604395, 4.7605205, 9.077172
721749574	orientation	0.24921882, -0.78412235, 0.88333565
721749607	accel	-16.667805, 5.2369914, 7.827521
721749595	orientation	0.26796806, -0.75544107, 0.88029766
721749627	accel	-14.606388, 5.7900324, 6.5515485
721749615	orientation	0.28092235, -0.74089855, 0.87411696
721749647	accel	-12.296118, 6.613762, 6.3083777
721749635	orientation	0.2866076, -0.736383, 0.8646004
721749655	orientation	0.28510725, -0.7376479, 0.8539677
721749668	accel	-10.712368, 7.172785, 6.11097
721749688	accel	-10.166505, 7.5460653, 5.803193
721749675	orientation	0.28192812, -0.741146, 0.8466003
721749695	orientation	0.27999595, -0.7444158, 0.84502774
721749708	accel	-10.34836, 7.4647093, 5.927919
721749715	orientation	0.27774787, -0.74742013, 0.8474766
721749728	accel	-10.766207, 7.221838, 6.518049
721749736	orientation	0.2731679, -0.75261366, 0.85062516
721749748	accel	-10.902597, 6.8422766, 6.823134
721749768	accel	-10.702797, 6.5742803, 6.8219376
721749756	orientation	0.2679685, -0.7621768, 0.85420805
721749788	accel	-11.188839, 5.979365, 6.748956
721749776	orientation	0.26324648, -0.7752653, 0.8592836
721749809	accel	-13.01187, 4.970192, 6.788438
721749796	orientation	0.26126584, -0.78956884, 0.8697052
721749829	accel	-15.050555, 4.3968115, 6.7369924
721749816	orientation	0.2580443, -0.80601454, 0.88387597
721749849	accel	-13.406985, 4.401597, 6.335895
721749836	orientation	0.2465631, -0.8317043, 0.8934478
721749869	accel	-9.868599, 4.729414, 6.4666033
721749856	orientation	0.22043763, -0.8708294, 0.8900627
721749877	orientation	0.18682149, -0.91667205, 0.8796895
721749889	accel	-7.6755767, 4.874479, 6.643672
721749897	orientation	0.15483522, -0.9609955, 0.8743922
721749909	accel	-8.59472, 4.351348, 7.2565336
721749929	accel	-9.776176, 3.7839499, 7.083054
721749917	orientation	0.122529745, -1.0038544, 0.8756164
721749950	accel	-7.7066836, 3.382853, 5.9494543
721749937	orientation	0.07671461, -1.0549486, 0.8691311
721749970	accel	-3.8868413, 3.478566, 5.9470615
721749957	orientation	0.0046676476, -1.1176965, 0.83630496
721749990	accel	-2.115255, 3.4558342, 6.62094
721749977	orientation	-0.091561176, -1.1834778, 0.7753782
721750010	accel	-3.8270206, 2.6850462, 6.5778694
721749998	orientation	-0.19647525, -1.24207, 0.7049163
721750030	accel	-4.738985, 1.9354944, 5.695516
721750018	orientation	-0.32637614, -1.2941668, 0.6170884
721750050	accel	-0.6750751, 1.5538392, 5.083851
721750038	orientation	-0.5603656, -1.3475084, 0.4343732
721750071	accel	3.0738797, 1.6830516, 6.541977
721750058	orientation	-0.98149645, -1.3891603, 0.06327721
721750078	orientation	-1.4854399, -1.3957416, -0.40066075
721750091	accel	2.7221348, 1.1706885, 6.799206
721750098	orientation	-1.8759204, -1.3731335, -0.75138855
721750111	accel	-0.15194423, 0.040677983, 5.2692947
721750131	accel	0.6726823, -0.79830545, 3.5467613
721750118	orientation	-2.1655042, -1.329546, -0.9871764
721750151	accel	4.651647, -0.78753775, 4.3992043
721750139	orientation	-2.394502, -1.2618281, -1.1540442
721750159	orientation	-2.5522964, -1.1797508, -1.2565885
721750171	accel	7.440781, -0.2632105, 5.9243298
721750191	accel	8.351849, -0.22612174, 5.688338
721750179	orientation	-2.6541533, -1.0979714, -1.3107793
721750212	accel	10.008579, 0.17347965, 4.1979084
721750199	orientation	-2.7298162, -1.0210977, -1.333351
721750232	accel	11.671291, 0.92662054, 4.4410787
721750219	orientation	-2.797367, -0.94640726, -1.3407071
721750252	accel	11.352747, 1.1587243, 5.4311094
721750239	orientation	-2.8529282, -0.87753946, -1.3341383
721750272	accel	12.870694, 1.3836497, 3.4127634
721750259	orientation	-2.899411, -0.815296, -1.319123
721750280	orientation	-2.952599, -0.7519235, -1.3134656
721750292	accel	17.324934, 2.440679, 2.239682
721750312	accel	20.260029, 3.740879, 3.1256247
721750300	orientation	-3.0091162, -0.69049186, -1.319922
721750332	accel	19.335802, 4.074678, 2.673082
721750320	orientation	-3.0515585, -0.6443623, -1.3221279
721750353	accel	17.248363, 3.865306, 0.8967103
721750340	orientation	-3.080881, -0.61714906, -1.3081139
721750373	accel	17.241184, 3.978965, 0.32452658
721750360	orientation	-3.1069221, -0.5986101, -1.2868328
721750393	accel	17.801405, 4.4398823, 1.2592229
721750380	orientation	-3.1330924, -0.5828243, -1.2725598
721750400	orientation	3.128847, -0.57146597, -1.2674878
721750413	accel	18.24916, 4.619344, 0.28743783
721750433	accel	17.595322, 4.7775693, -0.033499517
721750421	orientation	3.1104178, -0.5670477, -1.2687373
721750453	accel	16.811373, 4.8505507, -0.44895336
721750441	orientation	3.0984473, -0.56946623, -1.2697386
721750461	orientation	3.0945003, -0.577402, -1.2671638
