Timestamp	datatype	data
697161596	accel	-2.1044874, 6.4570317, 3.3804603
697161604	orientation	-1.2964095, -1.3413687, 0.2982408
697161617	accel	-1.4174483, 6.215058, 2.7317061
697161624	orientation	-1.5231246, -1.3616725, 0.10024188
697161637	accel	0.20578274, 6.1564336, 2.9865417
697161644	orientation	-1.7835702, -1.3705481, -0.13510597
697161657	accel	1.0055838, 6.253343, 3.4869409
697161664	orientation	-2.0263848, -1.3681679, -0.35447598
697161677	accel	1.0271192, 6.238986, 3.0092735
697161685	orientation	-2.2366958, -1.3573383, -0.5375203
697161697	accel	1.2604194, 6.2007008, 2.1595225
697161705	orientation	-2.4186878, -1.3382019, -0.6865167
697161717	accel	1.759622, 6.1827545, 2.5522444
697161725	orientation	-2.571175, -1.3126428, -0.8050379
697161737	accel	2.1379871, 6.2066827, 3.362514
697161745	orientation	-2.697126, -1.2841622, -0.8993012
697161758	accel	2.469393, 6.2473607, 3.214159
697161765	orientation	-2.8037171, -1.2539982, -0.9760848
697161778	accel	3.3409786, 6.104988, 2.455036
697161785	orientation	-2.8931162, -1.2218071, -1.0351388
697161798	accel	3.728915, 5.9733825, 2.902793
697161805	orientation	-2.960541, -1.1895485, -1.0720683
697161818	accel	3.0643084, 5.7206407, 3.24048
697161826	orientation	-3.013817, -1.1572855, -1.0922052
697161838	accel	3.9011981, 5.727819, 2.2624137
697161846	orientation	-3.0733125, -1.121269, -1.1156436
697161858	accel	5.8223357, 6.228218, 2.8034909
697161866	orientation	-3.1282966, -1.0827545, -1.1404414
697161878	accel	7.262516, 6.664011, 4.106981
697161886	orientation	3.1184225, -1.0487394, -1.1524299
697161899	accel	7.6253276, 6.664011, 4.398008
697161906	orientation	3.092342, -1.0210664, -1.1495699
697161919	accel	7.780861, 6.5407805, 4.095017
697161926	orientation	3.0660174, -0.9978196, -1.1399319
697161939	accel	7.420442, 6.4028945, 4.067499
697161946	orientation	3.0361252, -0.9771744, -1.1330767
697161959	accel	6.443572, 6.2377896, 4.348955
697161967	orientation	3.0044248, -0.9565603, -1.1329855
697161979	accel	6.401698, 6.0176497, 4.12732
697161987	orientation	2.9719946, -0.9330751, -1.1390914
697161999	accel	8.4655075, 5.979365, 3.118446
697162007	orientation	2.9393587, -0.9068949, -1.1479386
697162020	accel	10.395319, 6.329913, 3.49053
697162027	orientation	2.9114046, -0.88273686, -1.1550993
697162040	accel	10.617851, 6.515656, 3.441477
697162047	orientation	2.8897388, -0.8638798, -1.1576097
697162060	accel	10.209576, 6.350252, 3.0008986
697162067	orientation	2.8709242, -0.848371, -1.156694
697162080	accel	10.3543415, 6.2090755, 2.408376
697162088	orientation	2.8515072, -0.8329452, -1.157127
697162100	accel	11.507383, 6.3370914, 2.1140587
697162108	orientation	2.8321304, -0.81765366, -1.1616452
697162120	accel	12.232708, 6.396912, 2.4251258
697162128	orientation	2.8163033, -0.8046527, -1.1688612
697162140	accel	13.080066, 6.39093, 2.0985055
697162148	orientation	2.8051708, -0.79557353, -1.1754109
697162161	accel	14.091632, 6.573084, 1.8577276
697162168	orientation	2.8005164, -0.7918168, -1.177312
697162181	accel	14.495121, 6.7501526, 1.6782659
697162188	orientation	2.80211, -0.79481405, -1.1748201
697162201	accel	13.743176, 6.7848487, 2.0733807
697162208	orientation	2.8079612, -0.8042616, -1.1718287
697162221	accel	12.573685, 6.77767, 3.0092735
697162229	orientation	2.820766, -0.8191926, -1.1665848
697162241	accel	11.85195, 6.812366, 3.539583
697162249	orientation	2.8366766, -0.83898485, -1.1607641
697162261	accel	10.900205, 6.7669024, 3.6583266
697162269	orientation	2.8519406, -0.86221164, -1.1581256
697162281	accel	10.237094, 6.829116, 4.034
697162289	orientation	2.8685615, -0.8881279, -1.1585543
697162302	accel	10.134202, 6.8685975, 4.0423746
697162309	orientation	2.887964, -0.91754436, -1.1593491
697162322	accel	9.607482, 6.741778, 4.171587
697162329	orientation	2.9134595, -0.95139426, -1.1550728
697162342	accel	8.479864, 6.5611196, 4.060321
697162350	orientation	2.9432096, -0.98914146, -1.1460121
697162362	accel	6.806384, 6.1731834, 3.6918263
697162370	orientation	2.9700608, -1.0270582, -1.1407174
697162382	accel	6.4618177, 6.09422, 3.580261
697162390	orientation	2.997075, -1.0633345, -1.1402452
697162402	accel	7.0061846, 6.215058, 3.6233318
697162410	orientation	3.0324411, -1.1006902, -1.1357731
697162423	accel	6.498906, 6.107381, 3.9873397
697162430	orientation	3.079789, -1.1421092, -1.1202376
697162443	accel	5.0288157, 5.8414783, 3.5084763
697162450	orientation	3.1372955, -1.186176, -1.0922719
697162463	accel	4.0471606, 5.6644096, 2.8836503
697162470	orientation	-3.080751, -1.2295359, -1.054864
697162483	accel	3.3589249, 5.480162, 2.6862426
697162491	orientation	-3.004407, -1.2695643, -1.0090775
697162503	accel	2.7532415, 5.4167523, 2.9530423
697162511	orientation	-2.904804, -1.3058418, -0.94620407
697162523	accel	2.7532415, 5.58425, 2.9793632
697162531	orientation	-2.7730422, -1.3389301, -0.85426354
697162543	accel	3.083451, 5.6093745, 2.9614172
697162551	orientation	-2.599465, -1.3690488, -0.72009593
697162564	accel	2.5342982, 5.5040903, 3.0678978
697162571	orientation	-2.3646646, -1.3943236, -0.52469695
697162591	orientation	-2.0684004, -1.4097182, -0.269625
697162584	accel	1.2711871, 5.239384, 3.0188448
697162604	accel	0.35204405, 5.0515475, 2.8429725
697162611	orientation	-1.7401791, -1.4101745, 0.015153461
697162624	accel	-0.34606197, 4.9749775, 2.821437
697162632	orientation	-1.4404006, -1.3950036, 0.27115148
697162644	accel	-0.7600203, 4.8828535, 2.8537402
697162652	orientation	-1.2029834, -1.3667372, 0.46498826
697162664	accel	-1.0594223, 4.827819, 3.6257246
697162672	orientation	-1.0258027, -1.3289808, 0.60029763
697162684	accel	-2.0865414, 4.6636114, 4.4925246
697162692	orientation	-0.8904472, -1.2862493, 0.695502
697162705	accel	-3.4594233, 4.644469, 4.510471
697162712	orientation	-0.7818603, -1.2408661, 0.7633431
697162725	accel	-4.9378886, 4.6636114, 4.06391
697162732	orientation	-0.6930875, -1.1928862, 0.8109661
697162745	accel	-7.1512494, 4.7979083, 4.618148
697162753	orientation	-0.62240547, -1.1433179, 0.8423637
697162765	accel	-9.455538, 5.11735, 5.142475
697162773	orientation	-0.5688267, -1.0962749, 0.86086047
697162785	accel	-11.103893, 5.6057854, 5.1341
697162793	orientation	-0.5318719, -1.0557032, 0.865484
697162805	accel	-11.536098, 6.262914, 5.4035916
697162813	orientation	-0.50633836, -1.0229641, 0.85932
697162826	accel	-11.340783, 6.8817577, 5.8307104
697162833	orientation	-0.48542115, -0.99677247, 0.8510117
697162846	accel	-11.243874, 7.341479, 5.386842
697162853	orientation	-0.4704021, -0.97625566, 0.8425439
697162866	accel	-10.939686, 7.760522, 5.144868
697162873	orientation	-0.46459255, -0.9613972, 0.82996124
697162886	accel	-10.073185, 8.2609215, 5.602196
697162894	orientation	-0.46441764, -0.95151037, 0.8146567
697162906	accel	-8.971889, 8.780462, 5.9004016
697162914	orientation	-0.4662471, -0.945589, 0.8002962
697162926	accel	-8.027322, 8.962317, 5.5459647
697162934	orientation	-0.46690187, -0.94165844, 0.7896884
697162946	accel	-8.111071, 8.878569, 5.35095
697162954	orientation	-0.46435788, -0.93781984, 0.7842174
697162967	accel	-9.153743, 8.556435, 5.331807
697162974	orientation	-0.46112853, -0.93569404, 0.78216654
697162987	accel	-9.790533, 8.410473, 5.077869
697162994	orientation	-0.46068197, -0.93709356, 0.779702
697163007	accel	-9.370592, 8.380562, 4.666004
697163014	orientation	-0.46376765, -0.94212025, 0.7757394
697163027	accel	-8.59472, 8.375776, 4.459025
697163035	orientation	-0.4713458, -0.9496812, 0.76959556
697163047	accel	-7.6181493, 8.463115, 4.6576295
697163055	orientation	-0.4811567, -0.95908415, 0.76313317
697163067	accel	-7.0806613, 8.426025, 5.08744
697163075	orientation	-0.4894084, -0.9693226, 0.76037806
697163087	accel	-7.329515, 8.210671, 5.0491548
697163095	orientation	-0.49609977, -0.9810971, 0.7620588
697163108	accel	-7.882556, 7.960323, 4.459025
697163115	orientation	-0.50517607, -0.99488896, 0.7635359
697163128	accel	-7.8945203, 7.8873415, 4.165605
697163135	orientation	-0.5206427, -1.0114383, 0.75997096
697163148	accel	-7.1679993, 7.8981094, 4.3070807
697163156	orientation	-0.5418564, -1.0300282, 0.75185835
697163168	accel	-6.3741803, 7.9854474, 4.6205406
697163176	orientation	-0.5659229, -1.049683, 0.7430685
697163188	accel	-5.994918, 7.975876, 4.7835517
697163196	orientation	-0.5924723, -1.0708077, 0.7350015
697163208	accel	-5.886942, 7.813164, 4.5595236
697163216	orientation	-0.6257395, -1.0942664, 0.72291374
697163229	accel	-5.8821564, 7.603792, 4.7198424
697163236	orientation	-0.66375595, -1.119385, 0.7059827
697163249	accel	-5.858228, 7.467102, 4.426722
697163256	orientation	-0.7076199, -1.145488, 0.6837523
697163269	accel	-5.732605, 7.305587, 4.49731
697163276	orientation	-0.7676205, -1.1746386, 0.64764285
697163289	accel	-4.0902314, 6.9942207, 4.0567317
697163297	orientation	-0.85095096, -1.2064741, 0.5889399
697163309	accel	-2.251646, 6.910472, 3.9311085
697163317	orientation	-0.9505661, -1.2363788, 0.5119657
697163329	accel	-2.1559331, 6.862615, 4.6935215
697163337	orientation	-1.0523497, -1.2622168, 0.43167531
697163349	accel	-2.9255247, 6.652047, 4.111767
697163370	accel	-3.118446, 6.3370914, 3.403192
697163357	orientation	-1.1662705, -1.2852116, 0.3433101
697163377	orientation	-1.321421, -1.3053004, 0.21848029
697163390	accel	-1.7081763, 6.1971116, 3.5551362
697163397	orientation	-1.5241953, -1.3192466, 0.045339063
697163410	accel	0.013160525, 6.161219, 4.135695
697163417	orientation	-1.7459205, -1.3242384, -0.15059587
697163430	accel	0.4956134, 6.015257, 4.5535417
697163438	orientation	-1.9529842, -1.3204701, -0.3330078
697163450	accel	-0.37716866, 5.6787663, 4.2388854
697163458	orientation	-2.143589, -1.3086789, -0.4953204
697163470	accel	0.09571291, 5.1460643, 2.8046873
697163478	orientation	-2.3285232, -1.2861224, -0.64561874
697163491	accel	1.3130615, 4.842176, 3.1196425
697163498	orientation	-2.4966035, -1.2522227, -0.7778456
697163511	accel	2.4945176, 4.7895336, 4.3740797
697163518	orientation	-2.636568, -1.2122595, -0.88648707
697163531	accel	3.0343983, 4.5966125, 4.386044
697163538	orientation	-2.7487307, -1.1697398, -0.96950525
697163551	accel	4.1955156, 4.3800616, 3.1136606
697163559	orientation	-2.8434174, -1.1237638, -1.0309823
697163571	accel	5.7373905, 4.3130627, 2.798705
697163579	orientation	-2.9238367, -1.0750568, -1.0753802
697163591	accel	6.43759, 4.4458647, 3.828217
697163599	orientation	-2.9878037, -1.0272337, -1.1050473
697163611	accel	7.2158556, 4.505685, 3.9574296
697163619	orientation	-3.0400193, -0.9817418, -1.1230747
697163632	accel	8.851051, 4.4674, 2.8345976
697163639	orientation	-3.0882225, -0.9375457, -1.1338257
697163652	accel	11.207981, 4.7138605, 2.0721843
697163659	orientation	-3.1314685, -0.89613116, -1.1395682
697163672	accel	12.740285, 5.482555, 2.9482565
697163679	orientation	3.1198573, -0.8621896, -1.1391205
697163692	accel	12.163316, 6.0523458, 3.9143589
697163700	orientation	3.1014795, -0.83863646, -1.1289465
697163712	accel	11.009377, 5.9877396, 3.2069805
697163720	orientation	3.0884395, -0.82140774, -1.111882
697163732	accel	11.520544, 6.1013985, 2.2851455
697163740	orientation	3.0722716, -0.8050599, -1.0985482
697163752	accel	12.454043, 6.501299, 3.3816566
697163760	orientation	3.0579, -0.79137856, -1.0915843
697163773	accel	12.600006, 6.9116683, 4.351348
697163780	orientation	3.0508878, -0.7844416, -1.084687
697163793	accel	12.0589285, 6.9056864, 3.8377883
697163800	orientation	3.0489833, -0.78479683, -1.0728595
697163813	accel	10.846366, 6.7034926, 3.167499
697163820	orientation	3.0500503, -0.7896564, -1.0559536
697163833	accel	9.262916, 6.5838513, 3.3338
697163841	orientation	3.0523095, -0.7958474, -1.0390254
697163853	accel	8.186744, 6.559923, 3.382853
697163861	orientation	3.052144, -0.8013096, -1.0287176
697163873	accel	7.900502, 6.6927247, 3.4259238
697163881	orientation	3.0513587, -0.80620956, -1.0246037
697163894	accel	7.862217, 6.7130637, 3.281158
697163901	orientation	3.0530376, -0.811666, -1.0210769
697163914	accel	7.254141, 6.735796, 3.2739797
697163921	orientation	3.057844, -0.8179949, -1.0145172
697163934	accel	6.5551376, 6.8339014, 3.3349965
697163941	orientation	3.0643559, -0.82467026, -1.0048894
697163954	accel	6.104988, 6.8578296, 3.05713
697163962	orientation	3.0683906, -0.8307001, -0.9972204
697163974	accel	5.5519466, 6.9738817, 3.1710882
697163982	orientation	3.0697157, -0.8353482, -0.9953053
697163994	accel	5.4705906, 7.0758758, 3.4354951
697164002	orientation	3.0717087, -0.839001, -0.9970771
697164014	accel	5.7876396, 7.18116, 3.4654055
697164022	orientation	3.0768707, -0.84299797, -0.9969898
697164035	accel	5.2334023, 7.218249, 3.6714873
697164042	orientation	3.0860138, -0.84783566, -0.99149376
697164055	accel	4.718646, 7.2266235, 3.586243
697164062	orientation	3.0950415, -0.8525989, -0.9835907
697164075	accel	4.1404805, 7.292426, 4.023232
697164082	orientation	3.1008937, -0.8564382, -0.9784418
697164095	accel	4.2927237, 7.3917284, 3.7157545
697164103	orientation	3.102545, -0.8592882, -0.9790828
697164115	accel	4.833801, 7.5556364, 3.6005998
697164123	orientation	3.1035337, -0.8617083, -0.98221314
697164135	accel	5.1233325, 7.7126656, 3.6400814
697164143	orientation	3.1081748, -0.86508244, -0.98195463
697164155	accel	4.9342995, 7.829914, 3.64726
697164163	orientation	3.1158116, -0.8698675, -0.97611743
697164176	accel	4.4913282, 7.811968, 3.7528431
697164183	orientation	3.1244204, -0.87557477, -0.96659285
697164196	accel	4.1548376, 7.6743803, 3.6786656
697164203	orientation	3.130216, -0.8809824, -0.95875037
697164216	accel	4.4004006, 7.622935, 3.5084763
697164223	orientation	3.1317072, -0.8854529, -0.9569985
697164236	accel	4.7078786, 7.73779, 3.7767715
697164244	orientation	3.1353111, -0.889747, -0.956201
697164256	accel	4.705486, 7.6863446, 3.7707894
697164264	orientation	-3.1412923, -0.8945791, -0.95202714
697164276	accel	4.4446683, 7.576275, 3.461816
697164284	orientation	-3.1349304, -0.89919615, -0.94576883
697164297	accel	4.0698924, 7.562815, 3.5001013
697164304	orientation	-3.12988, -0.90228224, -0.94012564
697164317	accel	4.290331, 7.565208, 3.6029928
697164324	orientation	-3.12749, -0.9040084, -0.93771845
697164337	accel	4.738985, 7.6049886, 3.7133617
697164344	orientation	-3.125668, -0.9054345, -0.9370166
697164357	accel	4.8469615, 7.6109705, 3.700201
697164365	orientation	-3.122764, -0.9072587, -0.9352732
697164377	accel	4.8086762, 7.5978103, 3.399603
697164385	orientation	-3.1200843, -0.90915525, -0.93269897
697164397	accel	5.331807, 7.939984, 4.668397
697164405	orientation	-3.114923, -0.91196096, -0.9268355
697164417	accel	5.280062, 7.835896, 4.3908296
697164425	orientation	-3.1113696, -0.9178503, -0.9204362
697164438	accel	3.9287157, 7.5329046, 3.2189445
697164445	orientation	-3.1117766, -0.92157334, -0.91781056
697164458	accel	3.905984, 7.511369, 3.0343983
697164465	orientation	-3.1147523, -0.9229113, -0.92144185
697164478	accel	3.7037904, 7.5870423, 3.1950164
697164485	orientation	-3.1152208, -0.92259866, -0.9256359
697164498	accel	3.4677982, 7.626524, 3.6846478
697164506	orientation	-3.1124349, -0.92177874, -0.92627144
697164518	accel	3.72054, 7.637292, 3.976572
697164526	orientation	-3.11149, -0.9208025, -0.9253932
697164538	accel	4.62413, 7.7665043, 3.7097723
697164546	orientation	-3.1156132, -0.91990256, -0.9271506
697164558	accel	5.130511, 7.9914293, 3.7360935
697164566	orientation	-3.1202874, -0.91950434, -0.9304018
697164579	accel	5.183153, 8.094321, 3.984947
697164586	orientation	-3.1217391, -0.9203456, -0.9322382
697164599	accel	5.0419765, 8.066803, 3.7265222
697164606	orientation	-3.12113, -0.92237717, -0.9313934
697164619	accel	4.638487, 7.953144, 3.7193437
697164627	orientation	-3.1195111, -0.92484343, -0.92851746
697164639	accel	4.5690947, 7.865806, 3.5958142
697164647	orientation	-3.1191316, -0.9271843, -0.9259946
697164659	accel	4.80748, 7.902895, 3.3852458
697164667	orientation	-3.1206958, -0.9295098, -0.9255417
697164679	accel	4.718646, 7.8000035, 3.3433714
697164687	orientation	-3.1214328, -0.9317616, -0.9255273
697164700	accel	4.642076, 7.6588273, 3.161517
697164707	orientation	-3.1205688, -0.9336144, -0.9242479
697164720	accel	4.6061835, 7.603792, 3.1567314
697164727	orientation	-3.1188457, -0.9347415, -0.92139274
697164740	accel	4.7509494, 7.6600237, 3.2991042
697164747	orientation	-3.117769, -0.93560344, -0.91859096
697164760	accel	4.6396832, 7.780861, 3.7660038
697164768	orientation	-3.1169162, -0.9366048, -0.9164988
697164780	accel	4.4446683, 7.858628, 3.9155552
697164788	orientation	-3.1155837, -0.9378366, -0.9142273
697164800	accel	4.223332, 7.7976108, 3.5994034
697164808	orientation	-3.1148446, -0.9385645, -0.9119766
697164820	accel	4.314259, 7.73779, 3.4342988
697164828	orientation	-3.115129, -0.9383915, -0.91092235
